"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","PRCP","TMAX","TMIN"
"USC00291721","CHAPARRAL, NM US","32.0439","-106.4332","1234.7","2005-06","0.00",,
"USC00291721","CHAPARRAL, NM US","32.0439","-106.4332","1234.7","2005-07","0.21",,
"USC00291721","CHAPARRAL, NM US","32.0439","-106.4332","1234.7","2005-08","2.73","92.2","61.0"
"USC00291721","CHAPARRAL, NM US","32.0439","-106.4332","1234.7","2005-09","1.31","92.0","56.8"
"USC00291721","CHAPARRAL, NM US","32.0439","-106.4332","1234.7","2005-10","0.45",,
"USC00291721","CHAPARRAL, NM US","32.0439","-106.4332","1234.7","2005-11","0.00",,
"USC00291721","CHAPARRAL, NM US","32.0439","-106.4332","1234.7","2005-12","0.00",,
"USC00291721","CHAPARRAL, NM US","32.0439","-106.4332","1234.7","2006-02","0.41",,
"USC00291721","CHAPARRAL, NM US","32.0439","-106.4332","1234.7","2006-03","0.00",,
"USC00291721","CHAPARRAL, NM US","32.0439","-106.4332","1234.7","2006-04","0.07","82.8","47.1"
"USC00291721","CHAPARRAL, NM US","32.0439","-106.4332","1234.7","2006-05","0.06",,
"USC00291721","CHAPARRAL, NM US","32.0439","-106.4332","1234.7","2006-06","1.14",,
"USC00291721","CHAPARRAL, NM US","32.0439","-106.4332","1234.7","2006-07","2.17","95.6","67.6"
"USC00291721","CHAPARRAL, NM US","32.0439","-106.4332","1234.7","2006-08",,,
"USC00291721","CHAPARRAL, NM US","32.0439","-106.4332","1234.7","2006-09","4.30","81.8","57.0"
"USC00291721","CHAPARRAL, NM US","32.0439","-106.4332","1234.7","2006-10","2.99",,
"USC00291721","CHAPARRAL, NM US","32.0439","-106.4332","1234.7","2006-11","0.00",,
"USC00291721","CHAPARRAL, NM US","32.0439","-106.4332","1234.7","2006-12","0.10","56.2","24.7"
"USC00291721","CHAPARRAL, NM US","32.0439","-106.4332","1234.7","2007-01","2.00","52.9","27.2"
