STATE,MONTH,PRCP,TMAX,TMIN,STATE_CODE
AZ,2013-01-01,1.2618518518518518,54.25686274509804,28.362745098039216,04
AZ,2013-02-01,0.6359999999999999,58.470588235294116,31.33921568627451,04
AZ,2013-03-01,0.5938181818181819,72.72115384615384,41.66538461538461,04
AZ,2013-04-01,0.16038461538461538,77.602,45.702,04
AZ,2013-05-01,0.040188679245283014,85.66326530612245,53.80612244897959,04
AZ,2013-06-01,0.04897959183673469,98.84468085106383,64.77173913043478,04
AZ,2013-07-01,2.9109615384615384,95.234,69.828,04
AZ,2013-08-01,2.0711538461538463,93.85625,67.66666666666667,04
AZ,2013-09-01,1.8136,87.8125,60.84166666666667,04
AZ,2013-10-01,0.12725,78.26315789473684,46.52105263157895,04
AZ,2013-11-01,1.7730188679245282,66.76326530612245,40.56734693877551,04
AZ,2013-12-01,0.4740384615384615,56.5,30.41875,04
AZ,2014-01-01,0.0134,63.846666666666664,33.095454545454544,04
AZ,2014-02-01,0.11240740740740741,67.53673469387755,37.677083333333336,04
AZ,2014-03-01,1.0398,70.67608695652174,41.27333333333333,04
AZ,2014-04-01,0.21562499999999998,77.00444444444445,45.60666666666667,04
AZ,2014-05-01,0.041739130434782605,85.2560975609756,53.678048780487806,04
AZ,2014-06-01,0.0019148936170212765,96.85853658536585,64.3475,04
AZ,2014-07-01,2.3224489795918366,96.50697674418605,69.75853658536585,04
AZ,2014-08-01,3.2304166666666667,90.94772727272726,65.16279069767442,04
AZ,2014-09-01,3.169411764705882,88.99374999999999,63.449999999999996,04
AZ,2014-10-01,0.7406122448979592,81.66739130434782,52.284444444444446,04
AZ,2014-11-01,0.047142857142857146,68.88260869565217,39.34347826086957,04
AZ,2014-12-01,1.3046,59.20666666666667,36.03409090909091,04
AZ,2015-01-01,1.8414,59.98222222222222,34.522222222222226,04
AZ,2015-02-01,0.5795918367346939,68.48636363636363,39.53488372093023,04
AZ,2015-03-01,1.1293877551020408,72.8586956521739,43.79111111111111,04
AZ,2015-04-01,0.39211538461538464,76.17555555555556,45.24444444444445,04
AZ,2015-05-01,0.9068627450980392,79.62391304347825,50.560869565217395,04
AZ,2015-06-01,0.8609615384615386,96.37708333333335,64.74583333333334,04
AZ,2015-07-01,1.8563265306122447,93.9090909090909,67.67954545454546,04
AZ,2015-08-01,1.9822,96.7195652173913,69.3586956521739,04
AZ,2015-09-01,1.4143999999999999,89.73555555555555,62.77045454545455,04
AZ,2015-10-01,1.833125,79.7840909090909,54.309090909090905,04
AZ,2015-11-01,0.7406,64.41304347826087,36.43695652173913,04
AZ,2015-12-01,0.4978723404255319,56.665116279069764,29.64883720930233,04
AZ,2016-01-01,1.3178431372549018,56.95744680851064,30.92127659574468,04
AZ,2016-02-01,0.2698039215686274,69.70222222222222,35.67391304347826,04
AZ,2016-03-01,0.105,73.96511627906976,41.288372093023256,04
AZ,2016-04-01,0.6098076923076923,75.91739130434782,45.332608695652176,04
AZ,2016-05-01,0.4274,82.26744186046511,51.460465116279074,04
AZ,2016-06-01,0.5270588235294117,98.32558139534883,65.84651162790698,04
AZ,2016-07-01,1.45,97.80952380952381,69.32857142857144,04
AZ,2016-08-01,2.611276595744681,92.90487804878049,66.69756097560975,04
AZ,2016-09-01,1.5566666666666666,87.17317073170732,59.917073170731705,04
AZ,2016-10-01,0.3293877551020408,83.23695652173913,52.91956521739131,04
AZ,2016-11-01,0.9267391304347826,68.66428571428571,41.46511627906977,04
AZ,2016-12-01,1.858913043478261,59.31363636363637,34.824999999999996,04
AZ,2017-01-01,2.0913333333333335,54.47954545454545,33.54545454545455,04
AZ,2017-02-01,1.2722222222222221,63.95454545454545,38.41860465116279,04
AZ,2017-03-01,0.34085106382978725,74.57906976744187,42.376744186046515,04
AZ,2017-04-01,0.13363636363636364,78.03571428571429,44.792857142857144,04
AZ,2017-05-01,0.3585365853658537,82.77368421052631,50.72894736842105,04
AZ,2017-06-01,0.050833333333333335,99.17333333333333,64.47111111111111,04
AZ,2017-07-01,3.3395652173913044,96.44651162790697,69.39047619047619,04
AZ,2017-08-01,1.603695652173913,94.14772727272727,65.92558139534884,04
AZ,2017-09-01,0.4613333333333334,88.7909090909091,59.17857142857143,04
AZ,2017-10-01,0.02847826086956522,83.44883720930233,50.27073170731707,04
AZ,2017-11-01,0.042083333333333334,74.86304347826086,44.877272727272725,04
AZ,2017-12-01,0.20369565217391306,64.185,34.160000000000004,04
AZ,2018-01-01,0.45391304347826084,64.0390243902439,34.62926829268292,04
AZ,2018-02-01,1.251111111111111,62.66976744186047,34.73488372093023,04
AZ,2018-03-01,0.31553191489361704,67.81904761904762,39.03095238095238,04
AZ,2018-04-01,0.011458333333333334,81.12978723404255,48.41956521739131,04
AZ,2018-05-01,0.11125,86.27499999999999,52.63333333333333,04
AZ,2018-06-01,0.4760869565217391,96.27906976744185,62.75952380952381,04
AZ,2018-07-01,2.9214893617021276,96.46444444444444,69.31818181818181,04
AZ,2018-08-01,2.390487804878049,93.51,67.24615384615385,04
AZ,2018-09-01,0.8161363636363635,91.65853658536585,62.4375,04
AZ,2018-10-01,3.4322727272727276,73.14883720930233,50.16904761904762,04
AZ,2018-11-01,0.23590909090909093,65.47179487179487,36.62820512820513,04
AZ,2018-12-01,0.7406451612903227,58.46785714285714,33.43214285714286,04
CA,1992-01-01,2.013015873015873,55.44639175257732,33.63578947368421,06
CA,1992-02-01,6.548267716535433,61.679591836734694,41.159,06
CA,1992-03-01,3.8137096774193546,63.85104166666667,42.56530612244897,06
CA,1992-04-01,0.8452755905511811,74.69895833333334,46.816326530612244,06
